Date,Currency,Mean,Buy,Sell
7/15/2021,EUR,127.6821,127.5476,127.8165
7/14/2021,EUR,127.8709,127.7347,128.0071
7/13/2021,EUR,127.9276,127.7982,128.0571
12/7/2021,EUR,127.945,127.8135,128.0765
9/7/2021,EUR,127.8265,127.6912,127.9618
8/7/2021,EUR,127.6018,127.4682,127.7353
7/7/2021,EUR,127.9403,127.8088,128.0718
6/7/2021,EUR,128.0182,127.8882,128.1482
5/7/2021,EUR,127.7903,127.6576,127.9229
2/7/2021,EUR,128.1238,127.9912,128.2565
1/7/2021,EUR,128.2006,128.0671,128.3341
6/30/2021,EUR,128.2265,128.09,128.3629
6/29/2021,EUR,128.6153,128.4782,128.7524
6/28/2021,EUR,128.7018,128.5665,128.8371
6/25/2021,EUR,128.6041,128.4682,128.74
6/24/2021,EUR,128.7788,128.6435,128.9141
6/23/2021,EUR,128.2185,128.0841,128.3529
6/22/2021,EUR,128.3494,128.2135,128.4853
6/21/2021,EUR,128.6744,128.5365,128.8124
6/18/2021,EUR,129.655,129.5171,129.7929
6/17/2021,EUR,130.6535,130.5165,130.7906
6/16/2021,EUR,130.5968,130.4576,130.7359
6/15/2021,EUR,130.6465,130.5088,130.7841
6/14/2021,EUR,130.8806,130.7441,131.0171
11/6/2021,EUR,131.3471,131.2112,131.4829
10/6/2021,EUR,131.6603,131.5206,131.8
9/6/2021,EUR,131.4406,131.3094,131.5718
8/6/2021,EUR,131.3229,131.1876,131.4582
7/6/2021,EUR,130.9876,130.8506,131.1247
4/6/2021,EUR,131.4368,131.3,131.5735
3/6/2021,EUR,131.3253,131.1906,131.46
2/6/2021,EUR,131.3009,131.17,131.4318
5/31/2021,EUR,130.8832,130.7482,131.0182
5/28/2021,EUR,131.1994,131.0618,131.3371
5/27/2021,EUR,131.4471,131.3065,131.5876
5/26/2021,EUR,132.0559,131.9176,132.1941
5/25/2021,EUR,131.9215,131.7871,132.0559
5/24/2021,EUR,132.1982,132.0612,132.3353
5/21/2021,EUR,132.0147,131.8753,132.1541
5/20/2021,EUR,131.6874,131.5488,131.8259
5/19/2021,EUR,131.2715,131.1329,131.41
5/18/2021,EUR,130.4718,130.3394,130.6041
5/17/2021,EUR,129.4535,129.3188,129.5882
5/13/2021,EUR,129.7474,129.6082,129.8865
12/5/2021,EUR,129.7062,129.5694,129.8429
11/5/2021,EUR,129.5541,129.4194,129.6888
10/5/2021,EUR,128.8438,128.7106,128.9771
7/5/2021,EUR,127.9418,127.8071,128.0765
6/5/2021,EUR,128.5176,128.3841,128.6512
5/5/2021,EUR,129.0147,128.8794,129.15
4/5/2021,EUR,129.8029,129.6682,129.9376
3/5/2021,EUR,130.3803,130.2444,130.5163
4/30/2021,EUR,130.6282,130.4918,130.7647
4/29/2021,EUR,130.1612,130.0241,130.2982
4/28/2021,EUR,130.2465,130.11,130.3829
4/27/2021,EUR,130.6465,130.5124,130.7806
4/26/2021,EUR,130.9324,130.7959,131.0688
4/23/2021,EUR,130.7232,130.5847,130.8618
4/22/2021,EUR,130.1735,130.0365,130.3106
4/21/2021,EUR,130.285,130.1482,130.4218
4/20/2021,EUR,129.8859,129.7476,130.0241
4/19/2021,EUR,128.76,128.6265,128.8935
4/16/2021,EUR,128.145,128.0106,128.2794
4/15/2021,EUR,127.7812,127.6465,127.9159
4/14/2021,EUR,127.2362,127.1041,127.3682
4/13/2021,EUR,127.6112,127.4771,127.7453
12/4/2021,EUR,127.6421,127.5071,127.7771
9/4/2021,EUR,128.3497,128.2129,128.4865
8/4/2021,EUR,128.6329,128.4976,128.7682
7/4/2021,EUR,128.2815,128.1524,128.4106
6/4/2021,EUR,127.9259,127.7918,128.06
1/4/2021,EUR,128.5118,128.3806,128.6429
3/31/2021,EUR,128.6035,128.4718,128.7353
3/30/2021,EUR,129.2929,129.1635,129.4224
3/29/2021,EUR,129.3509,129.2165,129.4853
3/26/2021,EUR,129.7506,129.6141,129.8871
3/25/2021,EUR,130.1038,129.9706,130.2371
3/24/2021,EUR,130.6788,130.5424,130.8153
3/23/2021,EUR,130.9218,130.7835,131.06
3/22/2021,EUR,130.8462,130.71,130.9824
3/19/2021,EUR,131.0912,130.9547,131.2276
3/18/2021,EUR,130.7129,130.5776,130.8482
3/17/2021,EUR,130.9671,130.8335,131.1006
3/16/2021,EUR,130.8409,130.7071,130.9747
3/15/2021,EUR,130.8965,130.7641,131.0288
12/3/2021,EUR,130.9221,130.7888,131.0553
11/3/2021,EUR,130.58,130.4459,130.7141
10/3/2021,EUR,130.5797,130.4429,130.7165
9/3/2021,EUR,130.5529,130.4194,130.6865
8/3/2021,EUR,131.1674,131.0306,131.3041
5/3/2021,EUR,132.0359,131.9024,132.1694
4/3/2021,EUR,132.3806,132.2459,132.5153
3/3/2021,EUR,132.0568,131.9153,132.1982
2/3/2021,EUR,132.2391,132.1094,132.3688
1/3/2021,EUR,133.1862,133.0494,133.3229
2/26/2021,EUR,133.8324,133.6947,133.97
2/25/2021,EUR,133.4612,133.3253,133.5971
2/24/2021,EUR,133.2465,133.1076,133.3853
2/23/2021,EUR,132.9212,132.7829,133.0594
2/22/2021,EUR,132.9976,132.8629,133.1324
2/19/2021,EUR,132.2929,132.1547,132.4312
2/18/2021,EUR,132.0318,131.8971,132.1665
2/17/2021,EUR,132.8124,132.6759,132.9488
2/16/2021,EUR,132.755,132.6176,132.8924
2/15/2021,EUR,132.6629,132.5288,132.7971
12/2/2021,EUR,132.7915,132.6582,132.9247
11/2/2021,EUR,132.6547,132.5182,132.7912
10/2/2021,EUR,132.3982,132.2647,132.5318
9/2/2021,EUR,131.7582,131.6218,131.8947
8/2/2021,EUR,131.3953,131.2606,131.53
5/2/2021,EUR,131.6921,131.5582,131.8259
4/2/2021,EUR,131.9809,131.8453,132.1165
3/2/2021,EUR,132.2918,132.1588,132.4247
2/2/2021,EUR,133.0994,132.9624,133.2365
1/2/2021,EUR,133.385,133.2512,133.5188
1/29/2021,EUR,133.16,133.0218,133.2982
1/28/2021,EUR,133.3059,133.1682,133.4435
1/27/2021,EUR,133.6935,133.5547,133.8324
1/26/2021,EUR,133.87,133.7365,134.0035
1/25/2021,EUR,133.7129,133.5759,133.85
1/22/2021,EUR,133.3385,133.2024,133.4747
1/21/2021,EUR,133.5585,133.4224,133.6947
1/20/2021,EUR,133.56,133.4212,133.6988
1/19/2021,EUR,132.93,132.7924,133.0676
1/18/2021,EUR,133.7332,133.5953,133.8712
1/15/2021,EUR,133.9868,133.8488,134.1247
1/14/2021,EUR,133.7632,133.6241,133.9024
1/13/2021,EUR,133.2926,133.1565,133.4288
12/1/2021,EUR,133.6335,133.4988,133.7682
11/1/2021,EUR,134.2803,134.1424,134.4182
8/1/2021,EUR,134.52,134.3806,134.6594
7/1/2021,EUR,134.8753,134.7359,135.0147
6/1/2021,EUR,134.2697,134.1312,134.4082
5/1/2021,EUR,134.3674,134.2271,134.5076
4/1/2021,EUR,134.1779,134.0429,134.3129
12/31/2020,EUR,133.895,133.7594,134.0306
12/30/2020,EUR,133.5229,133.3882,133.6576
12/29/2020,EUR,132.7632,132.6282,132.8982
12/28/2020,EUR,132.6776,132.5406,132.8147
12/24/2020,EUR,132.6497,132.5118,132.7876
12/23/2020,EUR,133.7318,133.5929,133.8706
12/22/2020,EUR,135.0256,134.8888,135.1624
12/21/2020,EUR,136.4656,136.3271,136.6041
12/18/2020,EUR,136.3021,136.1653,136.4388
12/17/2020,EUR,135.945,135.8071,136.0829
12/16/2020,EUR,135.5097,135.3718,135.6476
12/15/2020,EUR,135.5515,135.4112,135.6918
12/14/2020,EUR,134.8818,134.7406,135.0229
11/12/2020,EUR,134.9232,134.7888,135.0576
10/12/2020,EUR,135.0344,134.9018,135.1671
9/12/2020,EUR,135.0271,134.8894,135.1647
8/12/2020,EUR,135.2818,135.1435,135.42
7/12/2020,EUR,135.08,134.94,135.22
4/12/2020,EUR,134.4438,134.3106,134.5771
3/12/2020,EUR,133.2379,133.1,133.3759
2/12/2020,EUR,131.6082,131.4753,131.7412
1/12/2020,EUR,131.6553,131.5188,131.7918
11/30/2020,EUR,131.1794,131.0424,131.3165
11/27/2020,EUR,130.9053,130.7682,131.0424
11/26/2020,EUR,130.6476,130.5129,130.7824
11/25/2020,EUR,130.2206,130.0888,130.3524
11/24/2020,EUR,130.3415,130.2071,130.4759
11/23/2020,EUR,129.8718,129.7371,130.0065
11/20/2020,EUR,129.4524,129.3206,129.5841
11/19/2020,EUR,129.7703,129.6376,129.9029
11/18/2020,EUR,129.7041,129.5676,129.8406
11/17/2020,EUR,129.3626,129.2329,129.4924
11/16/2020,EUR,129.0406,128.9076,129.1735
11/13/2020,EUR,128.7462,128.6147,128.8776
12/11/2020,EUR,128.3203,128.1847,128.4559
11/11/2020,EUR,128.6318,128.4965,128.7671
10/11/2020,EUR,129.2082,129.0765,129.34
9/11/2020,EUR,129.2891,129.1547,129.4235
6/11/2020,EUR,128.8515,128.7141,128.9888
5/11/2020,EUR,127.3756,127.2441,127.5071
4/11/2020,EUR,127.4079,127.2759,127.54
3/11/2020,EUR,126.8906,126.7612,127.02
2/11/2020,EUR,127.1679,127.0347,127.3012
10/30/2020,EUR,127.2671,127.1335,127.4006
10/29/2020,EUR,127.7076,127.5765,127.8388
10/28/2020,EUR,128.7135,128.5759,128.8512
10/27/2020,EUR,128.6812,128.5471,128.8153
10/26/2020,EUR,128.8765,128.7388,129.0141
10/23/2020,EUR,128.555,128.42,128.69
10/22/2020,EUR,128.7774,128.6441,128.9106
10/21/2020,EUR,127.9653,127.8312,128.0994
10/19/2020,EUR,127.4047,127.2729,127.5365
10/16/2020,EUR,127.2529,127.1182,127.3876
10/15/2020,EUR,127.6371,127.5065,127.7676
10/14/2020,EUR,127.8415,127.7024,127.9806
10/13/2020,EUR,128.1729,128.0382,128.3076
12/10/2020,EUR,127.8003,127.6676,127.9329
9/10/2020,EUR,127.5618,127.4276,127.6959
8/10/2020,EUR,127.6976,127.5624,127.8329
7/10/2020,EUR,127.9238,127.7929,128.0547
6/10/2020,EUR,127.4144,127.2818,127.5471
5/10/2020,EUR,127.2338,127.1012,127.3665
2/10/2020,EUR,127.4097,127.28,127.5394
1/10/2020,EUR,126.9888,126.8524,127.1253
9/30/2020,EUR,126.8938,126.7582,127.0294
9/29/2020,EUR,126.7871,126.6535,126.9206
9/28/2020,EUR,126.5615,126.4306,126.6924
9/25/2020,EUR,126.4918,126.3612,126.6224
9/24/2020,EUR,126.8209,126.6882,126.9535
9/23/2020,EUR,127.5579,127.4253,127.6906
9/22/2020,EUR,127.7903,127.6565,127.9241
9/21/2020,EUR,128.4044,128.27,128.5388
9/18/2020,EUR,128.1488,128.0153,128.2824
9/17/2020,EUR,128.6821,128.5506,128.8135
9/16/2020,EUR,129.2188,129.0841,129.3535
9/15/2020,EUR,128.8103,128.6776,128.9429
9/14/2020,EUR,128.5562,128.4212,128.6912
11/9/2020,EUR,128.4029,128.2688,128.5371
10/9/2020,EUR,127.8491,127.7147,127.9835
9/9/2020,EUR,127.9676,127.8312,128.1041
8/9/2020,EUR,128.1624,128.0288,128.2959
7/9/2020,EUR,128.1491,128.0135,128.2847
4/9/2020,EUR,128.1874,128.0571,128.3176
3/9/2020,EUR,128.2512,128.1171,128.3853
2/9/2020,EUR,129.7979,129.6647,129.9312
1/9/2020,EUR,128.7132,128.5812,128.8453
8/31/2020,EUR,128.5468,128.4147,128.6788
8/28/2020,EUR,127.8521,127.7176,127.9865
8/27/2020,EUR,127.6735,127.5418,127.8053
8/26/2020,EUR,127.8212,127.6865,127.9559
8/25/2020,EUR,127.9074,127.7759,128.0388
8/24/2020,EUR,127.295,127.1635,127.4265
8/21/2020,EUR,127.9294,127.7953,128.0635
8/20/2020,EUR,129.2135,129.0765,129.3506
8/19/2020,EUR,129.7009,129.5629,129.8388
8/18/2020,EUR,128.4182,128.2824,128.5541
8/17/2020,EUR,127.9962,127.8618,128.1306
8/14/2020,EUR,128.1765,128.0418,128.3112
8/13/2020,EUR,127.5712,127.4376,127.7047
12/8/2020,EUR,127.7044,127.5671,127.8418
11/8/2020,EUR,127.2365,127.1029,127.37
10/8/2020,EUR,127.6385,127.5059,127.7712
7/8/2020,EUR,128.0929,127.9582,128.2276
6/8/2020,EUR,127.8947,127.7606,128.0288
5/8/2020,EUR,126.8079,126.6782,126.9376
4/8/2020,EUR,126.3406,126.2071,126.4741
3/8/2020,EUR,126.6762,126.5418,126.8106
7/30/2020,EUR,126.3894,126.2541,126.5247
7/29/2020,EUR,126.2674,126.1347,126.4
7/28/2020,EUR,126.3644,126.2324,126.4965
7/27/2020,EUR,125.0841,124.9506,125.2176
7/24/2020,EUR,125.1591,125.0271,125.2912
7/23/2020,EUR,125.2568,125.1229,125.3906
7/22/2020,EUR,123.4074,123.2747,123.54
7/21/2020,EUR,123.2329,123.1065,123.3594
7/20/2020,EUR,122.4491,122.3182,122.58
7/17/2020,EUR,122.6147,122.4841,122.7453
7/16/2020,EUR,122.5138,122.3818,122.6459
7/15/2020,EUR,121.8574,121.7282,121.9865
7/14/2020,EUR,121.3938,121.2624,121.5253
7/13/2020,EUR,120.9668,120.8388,121.0947
10/7/2020,EUR,121.1668,121.0376,121.2959
9/7/2020,EUR,120.8185,120.6924,120.9447
8/7/2020,EUR,120.4779,120.3488,120.6071
7/7/2020,EUR,120.375,120.2476,120.5024
6/7/2020,EUR,119.7576,119.6318,119.8835
3/7/2020,EUR,120.2818,120.1553,120.4082
2/7/2020,EUR,119.6832,119.5565,119.81
1/7/2020,EUR,119.6515,119.5259,119.7771
6/30/2020,EUR,120.14,120.0112,120.2688
6/29/2020,EUR,119.4379,119.3082,119.5676
6/26/2020,EUR,119.5447,119.4188,119.6706
6/25/2020,EUR,120.0438,119.9165,120.1712
6/24/2020,EUR,120.4903,120.3606,120.62
6/23/2020,EUR,119.5079,119.3776,119.6382
6/22/2020,EUR,119.2779,119.1476,119.4082
6/19/2020,EUR,119.4556,119.3235,119.5876
6/18/2020,EUR,119.5276,119.4006,119.6547
6/17/2020,EUR,120.3221,120.1918,120.4524
6/16/2020,EUR,119.8,119.6694,119.9306
6/15/2020,EUR,120.53,120.4018,120.6582
12/6/2020,EUR,120.9882,120.8553,121.1212
11/6/2020,EUR,121.2606,121.13,121.3912
10/6/2020,EUR,120.1482,120.0212,120.2753
9/6/2020,EUR,120.0959,119.97,120.2218
8/6/2020,EUR,120.095,119.9665,120.2235
5/6/2020,EUR,119.0588,118.9312,119.1865
4/6/2020,EUR,118.8788,118.7524,119.0053
3/6/2020,EUR,118.8776,118.75,119.0053
2/6/2020,EUR,118.9538,118.8235,119.0841
5/29/2020,EUR,117.8065,117.6771,117.9359
5/28/2020,EUR,117.9565,117.8312,118.0818
5/27/2020,EUR,117.2603,117.1318,117.3888
5/26/2020,EUR,116.7238,116.5971,116.8506
5/22/2020,EUR,117.5491,117.4253,117.6729
5/21/2020,EUR,117.1397,117.0129,117.2665
5/20/2020,EUR,116.9862,116.8576,117.1147
5/19/2020,EUR,115.3562,115.2347,115.4776
5/18/2020,EUR,115.6629,115.5376,115.7882
5/15/2020,EUR,115.2753,115.1547,115.3959
5/14/2020,EUR,115.8512,115.7294,115.9729
5/13/2020,EUR,115.4906,115.3682,115.6129
12/5/2020,EUR,114.8362,114.7188,114.9535
11/5/2020,EUR,114.9621,114.8382,115.0859
8/5/2020,EUR,114.3856,114.2612,114.51
7/5/2020,EUR,114.6256,114.5047,114.7465
6/5/2020,EUR,115.1941,115.0729,115.3153
5/5/2020,EUR,116.6168,116.4947,116.7388
4/5/2020,EUR,116.5941,116.4724,116.7159
4/30/2020,EUR,116.4162,116.2935,116.5388
4/29/2020,EUR,116.6747,116.5512,116.7982
4/28/2020,EUR,116.3159,116.1882,116.4435
4/27/2020,EUR,115.3815,115.2553,115.5076
4/24/2020,EUR,115.6315,115.5029,115.76
4/23/2020,EUR,116.3944,116.2682,116.5206
4/22/2020,EUR,115.8982,115.7765,116.02
4/21/2020,EUR,116.0891,115.9629,116.2153
4/20/2020,EUR,115.6982,115.5771,115.8194
4/17/2020,EUR,115.4212,115.2959,115.5465
4/16/2020,EUR,115.1365,115.0129,115.26
4/15/2020,EUR,116.0569,115.9369,116.1769
4/14/2020,EUR,115.3624,115.2394,115.4853
9/4/2020,EUR,115.1615,115.0394,115.2835
8/4/2020,EUR,115.9453,115.8241,116.0665
7/4/2020,EUR,114.7524,114.6247,114.88
6/4/2020,EUR,114.3891,114.2635,114.5147
3/4/2020,EUR,115.2985,115.1712,115.4259
2/4/2020,EUR,115.0882,114.9659,115.2106
1/4/2020,EUR,115.1185,114.9953,115.2418
3/31/2020,EUR,115.3829,115.2606,115.5053
3/30/2020,EUR,114.5579,114.4318,114.6841
3/27/2020,EUR,115.3644,115.2229,115.5059
3/26/2020,EUR,114.8962,114.7647,115.0276
3/25/2020,EUR,114.8474,114.7212,114.9735
3/24/2020,EUR,114.5574,114.4365,114.6782
3/23/2020,EUR,113.4056,113.2835,113.5276
3/20/2020,EUR,113.4438,113.3176,113.57
3/19/2020,EUR,113.5859,113.4612,113.7106
3/18/2020,EUR,114.455,114.3294,114.5806
3/17/2020,EUR,115.2647,115.1382,115.3912
3/16/2020,EUR,114.4903,114.3629,114.6176
3/13/2020,EUR,115.0868,114.96,115.2135
12/3/2020,EUR,116.3068,116.1747,116.4388
11/3/2020,EUR,116.7521,116.6235,116.8806
10/3/2020,EUR,116.9206,116.7906,117.0506
9/3/2020,EUR,116.3194,116.1888,116.45
6/3/2020,EUR,114.7432,114.6141,114.8724
5/3/2020,EUR,114.5374,114.4082,114.6665
4/3/2020,EUR,113.6935,113.5688,113.8182
3/3/2020,EUR,112.9785,112.8476,113.1094
2/3/2020,EUR,111.0847,110.9571,111.2124
2/28/2020,EUR,110.7838,110.6594,110.9082
2/27/2020,EUR,109.6206,109.4941,109.7471
2/26/2020,EUR,109.6585,109.5341,109.7829
2/25/2020,EUR,109.4276,109.3059,109.5494
2/24/2020,EUR,109.3397,109.2188,109.4606
2/21/2020,EUR,109.3694,109.2465,109.4924
2/20/2020,EUR,109.3179,109.1935,109.4424
2/19/2020,EUR,109.2621,109.1412,109.3829
2/18/2020,EUR,109.3438,109.2276,109.46
2/17/2020,EUR,109.0782,108.9553,109.2012
2/14/2020,EUR,109.2485,109.1247,109.3724
2/13/2020,EUR,109.8215,109.6988,109.9441
12/2/2020,EUR,110.1785,110.0559,110.3012
10/2/2020,EUR,110.2776,110.1488,110.4065
7/2/2020,EUR,110.5191,110.4006,110.6376
6/2/2020,EUR,110.5738,110.4547,110.6929
5/2/2020,EUR,110.9097,110.7865,111.0329
4/2/2020,EUR,111.1259,111.0053,111.2465
3/2/2020,EUR,110.9471,110.8253,111.0688
1/31/2020,EUR,110.8976,110.7747,111.0206
1/30/2020,EUR,110.7968,110.6724,110.9212
1/29/2020,EUR,111.0515,110.9294,111.1735
1/28/2020,EUR,111.3003,111.1753,111.4253
1/27/2020,EUR,111.3518,111.23,111.4735
1/27/2020,EUR,111.3518,111.23,111.4735
1/24/2020,EUR,111.8703,111.7418,111.9988
1/23/2020,EUR,111.8291,111.7076,111.9506
1/22/2020,EUR,112.2206,112.0994,112.3418
1/21/2020,EUR,112.0218,111.9047,112.1388
1/20/2020,EUR,112.0868,111.9641,112.2094
1/17/2020,EUR,112.6926,112.5729,112.8124
1/16/2020,EUR,112.9676,112.8441,113.0912
1/15/2020,EUR,112.675,112.5488,112.8012
1/14/2020,EUR,112.9147,112.7876,113.0418
1/13/2020,EUR,112.5697,112.4394,112.7
10/1/2020,EUR,112.9035,112.7806,113.0265
9/1/2020,EUR,112.8497,112.7229,112.9765
8/1/2020,EUR,113.1079,112.98,113.2359
7/1/2020,EUR,113.1424,113.0176,113.2671
6/1/2020,EUR,112.5447,112.4218,112.6676
3/1/2020,EUR,113.0779,112.95,113.2059
2/1/2020,EUR,113.5638,113.4376,113.69
12/31/2019,EUR,113.3679,113.2441,113.4918
12/30/2019,EUR,112.8803,112.7571,113.0035
12/27/2019,EUR,111.6326,111.51,111.7553
12/24/2019,EUR,111.5041,111.3788,111.6294
12/23/2019,EUR,111.6965,111.5682,111.8247
12/20/2019,EUR,111.9982,111.8706,112.1259
12/19/2019,EUR,112.1465,112.0229,112.27
12/18/2019,EUR,113.3685,113.2441,113.4929
12/17/2019,EUR,113.2503,113.1247,113.3759
12/16/2019,EUR,113.565,113.44,113.69
12/13/2019,EUR,112.6706,112.5471,112.7941
11/12/2019,EUR,112.4224,112.2982,112.5465
10/12/2019,EUR,112.2918,112.1641,112.4194
9/12/2019,EUR,112.6806,112.5518,112.8094
6/12/2019,EUR,112.82,112.6965,112.9435
5/12/2019,EUR,113.0988,112.9712,113.2265
4/12/2019,EUR,113.4232,113.3,113.5465
3/12/2019,EUR,113.1276,113.0024,113.2529
2/12/2019,EUR,112.7732,112.6476,112.8988
11/29/2019,EUR,113.1776,113.0506,113.3047
11/28/2019,EUR,112.8553,112.7341,112.9765
11/27/2019,EUR,112.7532,112.6318,112.8747
11/26/2019,EUR,112.3429,112.2218,112.4641
11/25/2019,EUR,112.2709,112.1459,112.3959
11/22/2019,EUR,112.3415,112.2153,112.4676
11/21/2019,EUR,112.2103,112.0865,112.3341
11/20/2019,EUR,112.765,112.6394,112.8906
11/19/2019,EUR,112.7121,112.5859,112.8382
11/18/2019,EUR,112.4565,112.34,112.5729
11/15/2019,EUR,112.2644,112.1394,112.3894
11/14/2019,EUR,112.3947,112.2747,112.5147
11/13/2019,EUR,112.8606,112.7347,112.9865
12/11/2019,EUR,113.0118,112.8888,113.1347
11/11/2019,EUR,113.1268,113.0012,113.2524
8/11/2019,EUR,113.8726,113.7488,113.9965
7/11/2019,EUR,114.2371,114.1153,114.3588
6/11/2019,EUR,114.5788,114.4594,114.6982
5/11/2019,EUR,115.1885,115.0741,115.3029
4/11/2019,EUR,115.1856,115.0624,115.3088
1/11/2019,EUR,115.0879,114.9659,115.21
10/31/2019,EUR,114.7088,114.5841,114.8335
10/30/2019,EUR,114.7961,114.6711,114.9211
10/29/2019,EUR,114.8694,114.7444,114.9944
10/28/2019,EUR,114.6633,114.5383,114.7883
10/25/2019,EUR,114.7047,114.5789,114.8306
10/24/2019,EUR,115.1619,115.0378,115.2861
10/23/2019,EUR,115.3839,115.2711,115.4967
10/22/2019,EUR,115.5736,115.4483,115.6989
10/18/2019,EUR,115.3658,115.2383,115.4933
10/17/2019,EUR,114.5108,114.3844,114.6372
10/16/2019,EUR,114.0642,113.9439,114.1844
10/15/2019,EUR,114.4575,114.3317,114.5833
10/14/2019,EUR,114.7608,114.6356,114.8861
11/10/2019,EUR,113.915,113.79,114.04
9/10/2019,EUR,113.9589,113.8356,114.0822
8/10/2019,EUR,114.0964,113.9722,114.2206
7/10/2019,EUR,113.8486,113.7256,113.9717
4/10/2019,EUR,113.7056,113.5817,113.8294
3/10/2019,EUR,113.6256,113.4994,113.7517
2/10/2019,EUR,113.2328,113.1106,113.355
1/10/2019,EUR,113.2639,113.1389,113.3889
9/30/2019,EUR,113.5386,113.4156,113.6617
9/27/2019,EUR,113.6956,113.57,113.8211
9/26/2019,EUR,114.1444,114.0172,114.2717
9/25/2019,EUR,114.1903,114.0617,114.3189
9/24/2019,EUR,114.1261,114.0039,114.2483
9/23/2019,EUR,114.8867,114.7628,115.0106
9/20/2019,EUR,114.8764,114.7517,115.0011
9/19/2019,EUR,114.9219,114.7989,115.045
9/18/2019,EUR,114.5206,114.3961,114.645
9/17/2019,EUR,114.4514,114.3272,114.5756
9/16/2019,EUR,115.0733,114.9489,115.1978
9/13/2019,EUR,114.0436,113.9194,114.1678
12/9/2019,EUR,114.22,114.0928,114.3472
11/9/2019,EUR,114.4456,114.3222,114.5689
10/9/2019,EUR,114.5772,114.4506,114.7039
9/9/2019,EUR,114.6672,114.54,114.7944
6/9/2019,EUR,114.9072,114.7806,115.0339
5/9/2019,EUR,114.4161,114.2917,114.5406
4/9/2019,EUR,113.6039,113.4767,113.7311
3/9/2019,EUR,113.7025,113.5778,113.8272
2/9/2019,EUR,114.3983,114.2728,114.5239
8/30/2019,EUR,114.6297,114.505,114.7544
8/29/2019,EUR,114.6767,114.55,114.8033
8/28/2019,EUR,114.885,114.7622,115.0078
8/27/2019,EUR,114.8789,114.75,115.0078
8/26/2019,EUR,114.2178,114.0944,114.3411
8/23/2019,EUR,114.2775,114.1517,114.4033
8/22/2019,EUR,114.2647,114.1428,114.3867
8/21/2019,EUR,114.1219,113.9933,114.2506
8/20/2019,EUR,114.6675,114.5433,114.7917
8/19/2019,EUR,114.6572,114.5322,114.7822
8/16/2019,EUR,115.1217,114.9961,115.2472
8/15/2019,EUR,115.4392,115.3106,115.5678
8/14/2019,EUR,115.7172,115.59,115.8444
8/13/2019,EUR,115.4222,115.2917,115.5528
9/8/2019,EUR,115.8167,115.69,115.9433
8/8/2019,EUR,116.0458,115.9239,116.1678
7/8/2019,EUR,115.4839,115.3561,115.6117
6/8/2019,EUR,115.4042,115.2822,115.5261
5/8/2019,EUR,114.3194,114.1917,114.4472
2/8/2019,EUR,113.9861,113.8594,114.1128
1/8/2019,EUR,116.1092,115.9806,116.2378
7/31/2019,EUR,115.945,115.8172,116.0728
7/30/2019,EUR,115.81,115.6894,115.9306
7/29/2019,EUR,115.5606,115.4389,115.6822
7/26/2019,EUR,115.9897,115.8628,116.1167
7/25/2019,EUR,115.9603,115.8361,116.0844
7/24/2019,EUR,115.7575,115.6322,115.8828
7/23/2019,EUR,116.2614,116.1361,116.3867
7/22/2019,EUR,115.9661,115.8422,116.09
7/19/2019,EUR,115.6739,115.5478,115.8
7/18/2019,EUR,115.6022,115.48,115.7244
7/17/2019,EUR,115.6833,115.5578,115.8089
7/16/2019,EUR,116.1347,116.0033,116.2661
7/15/2019,EUR,115.87,115.7406,115.9994
12/7/2019,EUR,115.9722,115.8422,116.1022
11/7/2019,EUR,115.6061,115.4789,115.7333
10/7/2019,EUR,115.1808,115.0528,115.3089
9/7/2019,EUR,115.1997,115.075,115.3244
8/7/2019,EUR,115.1139,114.9833,115.2444
5/7/2019,EUR,115.7564,115.63,115.8828
4/7/2019,EUR,115.4781,115.3483,115.6078
3/7/2019,EUR,116.4158,116.2894,116.5422
2/7/2019,EUR,116.5256,116.3956,116.6556
1/7/2019,EUR,116.5353,116.4039,116.6667
6/28/2019,EUR,116.3056,116.1806,116.4306
6/27/2019,EUR,116.0678,115.9389,116.1967
6/26/2019,EUR,116.2636,116.1367,116.3906
6/25/2019,EUR,116.0136,115.8839,116.1433
6/24/2019,EUR,115.3386,115.2133,115.4639
6/21/2019,EUR,115.075,114.9444,115.2056
6/20/2019,EUR,114.1853,114.0572,114.3133
6/19/2019,EUR,114.2744,114.1456,114.4033
6/18/2019,EUR,114.6108,114.4822,114.7394
6/17/2019,EUR,114.5142,114.3889,114.6394
6/14/2019,EUR,114.5725,114.4433,114.7017
6/13/2019,EUR,114.7642,114.635,114.8933
12/6/2019,EUR,114.7586,114.63,114.8872
11/6/2019,EUR,114.5256,114.3972,114.6539
10/6/2019,EUR,114.3839,114.2522,114.5156
7/6/2019,EUR,114.0086,113.8783,114.1389
6/6/2019,EUR,113.7817,113.6528,113.9106
4/6/2019,EUR,113.33,113.2022,113.4578
3/6/2019,EUR,113.0228,112.895,113.1506
5/31/2019,EUR,112.8053,112.6783,112.9322
5/30/2019,EUR,113.0683,112.9406,113.1961
5/29/2019,EUR,113.3419,113.2133,113.4706
5/28/2019,EUR,113.3208,113.1933,113.4483
5/27/2019,EUR,113.2778,113.15,113.4056
5/24/2019,EUR,113.0872,112.9633,113.2111
5/23/2019,EUR,113.0928,112.9161,113.2694
5/22/2019,EUR,112.9078,112.7794,113.0361
5/21/2019,EUR,112.8858,112.7561,113.0156
